date,region,category,customer_segment,units,revenue
2025-09-18,Northeast,Electronics,Returning,24,1154.49
2025-09-18,Northeast,Home,Returning,11,951.67
2025-09-18,Northeast,Outdoor,Returning,35,1938.68
2025-09-18,Northeast,Beauty,Loyalty,35,1885.66
2025-09-18,Southeast,Apparel,Returning,31,3489.81
2025-09-18,Southeast,Electronics,Returning,29,1080.79
2025-09-18,Southeast,Home,Loyalty,29,453.75
2025-09-18,Southeast,Outdoor,New,8,290.13
2025-09-18,Southeast,Beauty,Loyalty,37,1791.64
2025-09-18,Midwest,Apparel,Returning,36,4231.81
2025-09-18,Midwest,Electronics,Returning,6,504.66
2025-09-18,Midwest,Home,Loyalty,28,2194.67
2025-09-18,Midwest,Outdoor,Loyalty,21,2218.67
2025-09-18,Midwest,Beauty,Returning,12,553.86
2025-09-18,West,Apparel,Loyalty,18,1486.52
2025-09-18,West,Electronics,Loyalty,19,1052.63
2025-09-18,West,Home,New,15,1006.64
2025-09-18,West,Outdoor,New,18,2135.07
2025-09-18,West,Beauty,Returning,24,2323.19
2025-09-19,Northeast,Apparel,New,9,250.31
2025-09-19,Northeast,Electronics,Returning,7,131.01
2025-09-19,Northeast,Home,Loyalty,22,1064.6
2025-09-19,Northeast,Outdoor,Returning,32,2106.26
2025-09-19,Northeast,Beauty,New,35,3111.26
2025-09-19,Southeast,Apparel,New,19,772.01
2025-09-19,Southeast,Electronics,Returning,5,251.09
2025-09-19,Southeast,Home,New,12,906.95
2025-09-19,Southeast,Outdoor,New,7,460.76
2025-09-19,Southeast,Beauty,Returning,10,512.73
2025-09-19,Midwest,Apparel,Returning,12,881.86
2025-09-19,Midwest,Electronics,New,25,1055.03
2025-09-19,Midwest,Home,New,13,962.01
2025-09-19,Midwest,Outdoor,Returning,36,3200.23
2025-09-19,Midwest,Beauty,Returning,17,829.04
2025-09-19,West,Apparel,Loyalty,26,2096.96
2025-09-19,West,Electronics,Returning,9,519.63
2025-09-19,West,Home,New,20,2256.76
2025-09-19,West,Outdoor,Returning,35,2694.42
2025-09-19,West,Beauty,Loyalty,37,3281.46
2025-09-20,Northeast,Apparel,Loyalty,27,2736.59
2025-09-20,Northeast,Electronics,Loyalty,31,2780.12
2025-09-20,Northeast,Home,New,23,2212
2025-09-20,Northeast,Outdoor,New,28,511.62
2025-09-20,Northeast,Beauty,New,20,1391.96
2025-09-20,Southeast,Apparel,New,18,743.92
2025-09-20,Southeast,Electronics,Loyalty,37,1403.41
2025-09-20,Southeast,Home,New,38,1003.59
2025-09-20,Southeast,Outdoor,New,27,1835.2
2025-09-20,Southeast,Beauty,New,18,1547.03
2025-09-20,Midwest,Apparel,New,18,1532.46
2025-09-20,Midwest,Electronics,Returning,14,345.59
2025-09-20,Midwest,Home,New,16,1654.23
2025-09-20,Midwest,Outdoor,Returning,37,1206.33
2025-09-20,Midwest,Beauty,Loyalty,28,737.08
2025-09-20,West,Apparel,Returning,25,2583.89
2025-09-20,West,Electronics,Loyalty,25,2236.33
2025-09-20,West,Home,Loyalty,20,1765.83
2025-09-20,West,Outdoor,New,39,1764.61
2025-09-20,West,Beauty,Returning,12,1411.96
2025-09-21,Northeast,Apparel,Loyalty,22,600.79
2025-09-21,Northeast,Electronics,Loyalty,25,1034.74
2025-09-21,Northeast,Home,Returning,25,2693.26
2025-09-21,Northeast,Outdoor,New,24,1433.65
2025-09-21,Northeast,Beauty,Returning,31,2300.76
2025-09-21,Southeast,Apparel,Returning,18,345.24
2025-09-21,Southeast,Electronics,Returning,17,832.87
2025-09-21,Southeast,Home,New,29,2964.81
2025-09-21,Southeast,Outdoor,Returning,13,242.48
2025-09-21,Southeast,Beauty,Returning,31,2920.76
2025-09-21,Midwest,Apparel,Returning,19,1032.66
2025-09-21,Midwest,Electronics,Returning,20,2298.96
2025-09-21,Midwest,Home,New,16,1391.62
2025-09-21,Midwest,Outdoor,New,8,898.69
2025-09-21,Midwest,Beauty,Returning,40,1032.81
2025-09-21,West,Apparel,Loyalty,23,1198.63
2025-09-21,West,Electronics,Returning,25,2086.47
2025-09-21,West,Home,New,12,588.38
2025-09-21,West,Outdoor,New,12,409.08
2025-09-21,West,Beauty,Loyalty,30,2466.15
2025-09-22,Northeast,Apparel,Loyalty,6,634.52
2025-09-22,Northeast,Electronics,Returning,15,839.97
2025-09-22,Northeast,Home,Returning,15,1346.82
2025-09-22,Northeast,Outdoor,New,9,735.28
2025-09-22,Northeast,Beauty,Returning,18,1607.37
2025-09-22,Southeast,Apparel,Loyalty,23,1528.86
2025-09-22,Southeast,Electronics,New,7,718.77
2025-09-22,Southeast,Home,Returning,23,1038.52
2025-09-22,Southeast,Outdoor,New,12,1356.87
2025-09-22,Southeast,Beauty,Loyalty,13,679.46
2025-09-22,Midwest,Apparel,Loyalty,30,1605.81
2025-09-22,Midwest,Electronics,Loyalty,8,380.07
2025-09-22,Midwest,Home,Loyalty,39,1661.09
2025-09-22,Midwest,Outdoor,Loyalty,11,293.35
2025-09-22,Midwest,Beauty,Returning,31,2545.45
2025-09-22,West,Apparel,Returning,16,554.81
2025-09-22,West,Electronics,Loyalty,7,719.92
2025-09-22,West,Home,Returning,15,416.48
2025-09-22,West,Outdoor,Loyalty,22,2201.17
2025-09-22,West,Beauty,Returning,7,473.07
2025-09-23,Northeast,Apparel,Returning,25,2739.75
2025-09-23,Northeast,Electronics,Returning,12,1093.29
2025-09-23,Northeast,Home,Loyalty,12,976.85
2025-09-23,Northeast,Outdoor,New,38,4426.15
2025-09-23,Northeast,Beauty,Loyalty,12,289.99
2025-09-23,Southeast,Apparel,Returning,35,4094.19
2025-09-23,Southeast,Electronics,New,6,388.37
2025-09-23,Southeast,Home,Loyalty,26,3068.55
2025-09-23,Southeast,Outdoor,Returning,7,161.87
2025-09-23,Southeast,Beauty,New,39,1629.48
2025-09-23,Midwest,Apparel,New,23,2314.47
2025-09-23,Midwest,Electronics,Loyalty,20,976.72
2025-09-23,Midwest,Home,Returning,17,1876.4
2025-09-23,Midwest,Outdoor,Returning,32,2774.55
2025-09-23,Midwest,Beauty,New,11,251.68
2025-09-23,West,Apparel,New,38,3381.47
2025-09-23,West,Electronics,Loyalty,12,639.67
2025-09-23,West,Home,Loyalty,36,4038.68
2025-09-23,West,Outdoor,New,11,383.35
2025-09-23,West,Beauty,New,35,3524.1
2025-09-24,Northeast,Apparel,Loyalty,21,448.94
2025-09-24,Northeast,Electronics,Loyalty,9,818.09
2025-09-24,Northeast,Home,New,10,1112.44
2025-09-24,Northeast,Outdoor,New,11,438.36
2025-09-24,Northeast,Beauty,Loyalty,21,987.06
2025-09-24,Southeast,Apparel,New,18,1052.62
2025-09-24,Southeast,Electronics,New,14,592.73
2025-09-24,Southeast,Home,Loyalty,11,850.08
2025-09-24,Southeast,Outdoor,Returning,6,102
2025-09-24,Southeast,Beauty,New,39,2067.62
2025-09-24,Midwest,Apparel,New,36,3060.43
2025-09-24,Midwest,Electronics,Loyalty,17,1047.71
2025-09-24,Midwest,Home,Returning,33,1454.38
2025-09-24,Midwest,Outdoor,Returning,8,748.79
2025-09-24,Midwest,Beauty,Returning,34,1077.91
2025-09-24,West,Apparel,New,14,948.83
2025-09-24,West,Electronics,Loyalty,30,1859.03
2025-09-24,West,Home,Loyalty,29,2710.89
2025-09-24,West,Outdoor,Returning,31,2597.4
2025-09-24,West,Beauty,Returning,22,1482.6
2025-09-25,Northeast,Apparel,Returning,15,572.11
2025-09-25,Northeast,Electronics,Returning,20,1714.24
2025-09-25,Northeast,Home,Loyalty,15,1261.86
2025-09-25,Northeast,Outdoor,New,10,420.59
2025-09-25,Northeast,Beauty,New,34,3154.23
2025-09-25,Southeast,Apparel,New,27,920.44
2025-09-25,Southeast,Electronics,Loyalty,24,1004.48
2025-09-25,Southeast,Home,New,13,1430.97
2025-09-25,Southeast,Outdoor,New,25,2724.89
2025-09-25,Southeast,Beauty,Returning,13,1305.97
2025-09-25,Midwest,Apparel,Loyalty,22,914.61
2025-09-25,Midwest,Electronics,Loyalty,19,1195.27
2025-09-25,Midwest,Home,Returning,6,474.99
2025-09-25,Midwest,Outdoor,Returning,39,2997.76
2025-09-25,Midwest,Beauty,New,10,256.81
2025-09-25,West,Apparel,New,9,193.99
2025-09-25,West,Electronics,New,6,128.12
2025-09-25,West,Home,Returning,36,1978.87
2025-09-25,West,Outdoor,New,6,634.4
2025-09-25,West,Beauty,Returning,31,3468.94
2025-09-26,Northeast,Apparel,Returning,38,1021.32
2025-09-26,Northeast,Electronics,Returning,7,716.66
2025-09-26,Northeast,Home,Returning,15,1036.22
2025-09-26,Northeast,Outdoor,New,21,1156.71
2025-09-26,Northeast,Beauty,New,25,2467.8
2025-09-26,Southeast,Apparel,New,25,1558.76
2025-09-26,Southeast,Electronics,Loyalty,31,1449.57
2025-09-26,Southeast,Home,New,31,1593.87
2025-09-26,Southeast,Outdoor,Returning,6,665.79
2025-09-26,Southeast,Beauty,New,34,1085.09
2025-09-26,Midwest,Apparel,Loyalty,39,3900.04
2025-09-26,Midwest,Electronics,Loyalty,11,167.29
2025-09-26,Midwest,Home,New,32,1332.01
2025-09-26,Midwest,Outdoor,Loyalty,34,1191.89
2025-09-26,Midwest,Beauty,Returning,35,3744.71
2025-09-26,West,Apparel,Returning,22,1731.97
2025-09-26,West,Electronics,New,19,458.86
2025-09-26,West,Home,New,33,1132.23
2025-09-26,West,Outdoor,Returning,25,2639.66
2025-09-26,West,Beauty,New,9,376.37
2025-09-27,Northeast,Apparel,Loyalty,9,1057.86
2025-09-27,Northeast,Electronics,Returning,23,2321.64
2025-09-27,Northeast,Home,Returning,40,2828.76
2025-09-27,Northeast,Outdoor,Returning,30,1334.25
2025-09-27,Northeast,Beauty,New,8,702.17
2025-09-27,Southeast,Apparel,Loyalty,19,1397.78
2025-09-27,Southeast,Electronics,Loyalty,39,2778.03
2025-09-27,Southeast,Home,Returning,23,783.16
2025-09-27,Southeast,Outdoor,Returning,5,571.67
2025-09-27,Southeast,Beauty,Returning,19,497.12
2025-09-27,Midwest,Apparel,Loyalty,15,325.53
2025-09-27,Midwest,Electronics,New,7,833.4
2025-09-27,Midwest,Home,New,7,442.57
2025-09-27,Midwest,Outdoor,Loyalty,14,499.1
2025-09-27,Midwest,Beauty,New,18,1895.8
2025-09-27,West,Apparel,Returning,10,335.84
2025-09-27,West,Electronics,New,23,2448.45
2025-09-27,West,Home,New,14,1312.69
2025-09-27,West,Outdoor,New,14,1501.03
2025-09-27,West,Beauty,New,30,3171.11
2025-09-28,Northeast,Apparel,Returning,22,1290.74
2025-09-28,Northeast,Electronics,New,25,1038.4
2025-09-28,Northeast,Home,Returning,9,342.86
2025-09-28,Northeast,Outdoor,Loyalty,20,1258.31
2025-09-28,Northeast,Beauty,New,30,2627.25
2025-09-28,Southeast,Apparel,Loyalty,8,357.03
2025-09-28,Southeast,Electronics,New,38,2942.05
2025-09-28,Southeast,Home,New,5,552.93
2025-09-28,Southeast,Outdoor,Returning,14,1292.4
2025-09-28,Southeast,Beauty,Loyalty,24,491.03
2025-09-28,Midwest,Apparel,Loyalty,12,480.77
2025-09-28,Midwest,Electronics,New,10,1043.42
2025-09-28,Midwest,Home,New,27,1307.02
2025-09-28,Midwest,Outdoor,Loyalty,8,402.86
2025-09-28,Midwest,Beauty,Loyalty,33,1891.92
2025-09-28,West,Apparel,Loyalty,27,1442.02
2025-09-28,West,Electronics,New,20,470.78
2025-09-28,West,Home,Loyalty,12,1383.57
2025-09-28,West,Outdoor,New,28,2990.21
2025-09-28,West,Beauty,Loyalty,35,3833.3
2025-09-29,Northeast,Apparel,Loyalty,8,830.5
2025-09-29,Northeast,Electronics,Loyalty,21,1065.87
2025-09-29,Northeast,Home,Loyalty,18,1078.52
2025-09-29,Northeast,Outdoor,Returning,18,1207.29
2025-09-29,Northeast,Beauty,New,18,1561.23
2025-09-29,Southeast,Apparel,Returning,15,391.09
2025-09-29,Southeast,Electronics,Returning,11,666.59
2025-09-29,Southeast,Home,Loyalty,16,1562.12
2025-09-29,Southeast,Outdoor,Returning,5,319.22
2025-09-29,Southeast,Beauty,Loyalty,37,3349.09
2025-09-29,Midwest,Apparel,Returning,13,1364.52
2025-09-29,Midwest,Electronics,Returning,32,1503.46
2025-09-29,Midwest,Home,New,25,1940.65
2025-09-29,Midwest,Outdoor,Loyalty,25,1500.28
2025-09-29,Midwest,Beauty,Loyalty,11,997.09
2025-09-29,West,Apparel,Returning,9,664.87
2025-09-29,West,Electronics,Returning,32,2329.04
2025-09-29,West,Home,Loyalty,34,1115.18
2025-09-29,West,Outdoor,New,27,748.55
2025-09-29,West,Beauty,Loyalty,36,1793.11
2025-09-30,Northeast,Apparel,Returning,39,3794.97
2025-09-30,Northeast,Electronics,Loyalty,27,612.33
2025-09-30,Northeast,Home,Returning,11,774.55
2025-09-30,Northeast,Outdoor,New,20,1006.17
2025-09-30,Northeast,Beauty,Loyalty,8,394
2025-09-30,Southeast,Apparel,New,11,220.39
2025-09-30,Southeast,Electronics,New,8,349.47
2025-09-30,Southeast,Home,Loyalty,11,303.36
2025-09-30,Southeast,Outdoor,Returning,8,421.68
2025-09-30,Southeast,Beauty,Returning,35,3391.94
2025-09-30,Midwest,Apparel,Loyalty,8,434.47
2025-09-30,Midwest,Electronics,Loyalty,32,1518.02
2025-09-30,Midwest,Home,Loyalty,39,4526.08
2025-09-30,Midwest,Outdoor,Loyalty,14,236.09
2025-09-30,Midwest,Beauty,Returning,40,3394.09
2025-09-30,West,Apparel,Returning,34,3221.34
2025-09-30,West,Electronics,Returning,24,446.09
2025-09-30,West,Home,Returning,17,1428.78
2025-09-30,West,Outdoor,Loyalty,27,738.66
2025-09-30,West,Beauty,New,8,154.74
2025-10-01,Northeast,Apparel,Returning,24,1952.79
2025-10-01,Northeast,Electronics,New,31,2676.43
2025-10-01,Northeast,Home,Loyalty,31,867.33
2025-10-01,Northeast,Outdoor,Returning,22,1647.95
2025-10-01,Northeast,Beauty,Returning,34,3099.82
2025-10-01,Southeast,Apparel,Loyalty,26,2161.73
2025-10-01,Southeast,Electronics,New,13,1130.53
2025-10-01,Southeast,Home,Returning,35,3640.21
2025-10-01,Southeast,Outdoor,New,39,4584.04
2025-10-01,Southeast,Beauty,Returning,15,283.41
2025-10-01,Midwest,Apparel,Returning,26,2532.31
2025-10-01,Midwest,Electronics,Returning,27,1448.94
2025-10-01,Midwest,Home,Returning,31,3624.64
2025-10-01,Midwest,Outdoor,Returning,29,889.71
2025-10-01,Midwest,Beauty,Returning,9,1038.32
2025-10-01,West,Apparel,Returning,31,2207.17
2025-10-01,West,Electronics,New,15,963.34
2025-10-01,West,Home,Returning,26,979.04
2025-10-01,West,Outdoor,Loyalty,33,1376.3
2025-10-01,West,Beauty,Loyalty,36,3723.13
2025-10-02,Northeast,Apparel,Returning,29,728.24
2025-10-02,Northeast,Electronics,Returning,7,422.29
2025-10-02,Northeast,Home,Loyalty,9,429.67
2025-10-02,Northeast,Outdoor,New,32,3491.28
2025-10-02,Northeast,Beauty,Returning,8,212.83
2025-10-02,Southeast,Apparel,Returning,39,939.8
2025-10-02,Southeast,Electronics,Returning,30,1476.1
2025-10-02,Southeast,Home,Loyalty,39,1628.42
2025-10-02,Southeast,Outdoor,Loyalty,12,1202.94
2025-10-02,Southeast,Beauty,Loyalty,13,922.86
2025-10-02,Midwest,Apparel,Loyalty,44,3647.11
2025-10-02,Midwest,Electronics,New,31,1317.31
2025-10-02,Midwest,Home,New,18,465.11
2025-10-02,Midwest,Outdoor,Loyalty,37,1892.97
2025-10-02,Midwest,Beauty,Returning,43,1982.23
2025-10-02,West,Apparel,Loyalty,30,1721.08
2025-10-02,West,Electronics,Loyalty,26,636.46
2025-10-02,West,Home,Loyalty,33,3643.05
2025-10-02,West,Outdoor,Returning,45,1599.49
2025-10-02,West,Beauty,Loyalty,43,2205.76
2025-10-03,Northeast,Apparel,Loyalty,32,3690.6
2025-10-03,Northeast,Electronics,New,35,1203.24
2025-10-03,Northeast,Home,Loyalty,25,380.8
2025-10-03,Northeast,Outdoor,Returning,45,2300.43
2025-10-03,Northeast,Beauty,Loyalty,31,1885.25
2025-10-03,Southeast,Apparel,New,27,3037.55
2025-10-03,Southeast,Electronics,Returning,47,3464.06
2025-10-03,Southeast,Home,Returning,37,1241.78
2025-10-03,Southeast,Outdoor,New,9,283.83
2025-10-03,Southeast,Beauty,New,27,1838.65
2025-10-03,Midwest,Apparel,Loyalty,16,952.04
2025-10-03,Midwest,Electronics,Returning,27,746.57
2025-10-03,Midwest,Home,New,17,1839.99
2025-10-03,Midwest,Outdoor,New,9,358.34
2025-10-03,Midwest,Beauty,Returning,44,3803.74
2025-10-03,West,Apparel,New,29,1885.11
2025-10-03,West,Electronics,Returning,35,3707.66
2025-10-03,West,Home,Loyalty,38,1326.6
2025-10-03,West,Outdoor,Returning,43,3415.93
2025-10-03,West,Beauty,Returning,25,1033.65
2025-10-04,Northeast,Apparel,Loyalty,43,3233.3
2025-10-04,Northeast,Electronics,Loyalty,12,918.7
2025-10-04,Northeast,Home,Loyalty,26,922.18
2025-10-04,Northeast,Outdoor,New,36,3646.73
2025-10-04,Northeast,Beauty,Returning,36,3216.63
2025-10-04,Southeast,Apparel,New,10,487.55
2025-10-04,Southeast,Electronics,Loyalty,31,786.32
2025-10-04,Southeast,Home,Returning,44,2932.44
2025-10-04,Southeast,Outdoor,New,11,909.51
2025-10-04,Southeast,Beauty,Loyalty,42,1010.38
2025-10-04,Midwest,Apparel,Loyalty,20,689.16
2025-10-04,Midwest,Electronics,Loyalty,10,582.16
2025-10-04,Midwest,Home,Returning,42,3644.18
2025-10-04,Midwest,Outdoor,Loyalty,44,972.18
2025-10-04,Midwest,Beauty,Loyalty,36,1340.45
2025-10-04,West,Apparel,Loyalty,8,549.33
2025-10-04,West,Electronics,New,23,1104.41
2025-10-04,West,Home,Loyalty,11,659.32
2025-10-04,West,Outdoor,Loyalty,33,3659.76
2025-10-04,West,Beauty,New,31,2444.09
2025-10-05,Northeast,Apparel,New,13,593.2
2025-10-05,Northeast,Electronics,Returning,15,1103.37
2025-10-05,Northeast,Home,Returning,25,1699.72
2025-10-05,Northeast,Outdoor,New,35,2811.49
2025-10-05,Northeast,Beauty,Loyalty,33,1777.37
2025-10-05,Southeast,Apparel,New,24,377.5
2025-10-05,Southeast,Electronics,Returning,26,2058.93
2025-10-05,Southeast,Home,New,43,2542.52
2025-10-05,Southeast,Outdoor,New,35,3772.01
2025-10-05,Southeast,Beauty,Loyalty,20,435.71
2025-10-05,Midwest,Apparel,New,16,1103.03
2025-10-05,Midwest,Electronics,Loyalty,24,2594.37
2025-10-05,Midwest,Home,Returning,38,1838.32
2025-10-05,Midwest,Outdoor,New,9,407.35
2025-10-05,Midwest,Beauty,New,16,658.52
2025-10-05,West,Apparel,Returning,13,224.81
2025-10-05,West,Electronics,Returning,13,867.31
2025-10-05,West,Home,New,16,784.46
2025-10-05,West,Outdoor,Returning,41,684.35
2025-10-05,West,Beauty,Returning,46,1416.05
2025-10-06,Northeast,Apparel,Loyalty,27,1125.58
2025-10-06,Northeast,Electronics,Loyalty,37,4427.45
2025-10-06,Northeast,Home,Loyalty,29,2384.75
2025-10-06,Northeast,Outdoor,Loyalty,23,2541.61
2025-10-06,Northeast,Beauty,Loyalty,19,963.59
2025-10-06,Southeast,Apparel,Loyalty,35,3846.67
2025-10-06,Southeast,Electronics,New,20,1237.32
2025-10-06,Southeast,Home,Loyalty,18,1840.21
2025-10-06,Southeast,Outdoor,Returning,11,169.37
2025-10-06,Southeast,Beauty,New,13,1548.96
2025-10-06,Midwest,Apparel,New,26,2373.09
2025-10-06,Midwest,Electronics,New,10,658.21
2025-10-06,Midwest,Home,Returning,12,306.06
2025-10-06,Midwest,Outdoor,New,26,392.08
2025-10-06,Midwest,Beauty,Loyalty,31,951.46
2025-10-06,West,Apparel,Loyalty,7,804.01
2025-10-06,West,Electronics,Returning,45,1016.52
2025-10-06,West,Home,New,37,2004.54
2025-10-06,West,Outdoor,New,37,713.18
2025-10-06,West,Beauty,Loyalty,38,4386.1
2025-10-07,Northeast,Apparel,Loyalty,26,2576.56
2025-10-07,Northeast,Electronics,Loyalty,41,4562.33
2025-10-07,Northeast,Home,Loyalty,29,853.03
2025-10-07,Northeast,Outdoor,Loyalty,39,4416.33
2025-10-07,Northeast,Beauty,New,26,3045.91
2025-10-07,Southeast,Apparel,New,10,1009.65
2025-10-07,Southeast,Electronics,New,47,4491.75
2025-10-07,Southeast,Home,Returning,8,510.65
2025-10-07,Southeast,Outdoor,New,36,2263.18
2025-10-07,Southeast,Beauty,Loyalty,41,1734.53
2025-10-07,Midwest,Apparel,Returning,30,1836.39
2025-10-07,Midwest,Electronics,Returning,12,1236.25
2025-10-07,Midwest,Home,New,16,523.94
2025-10-07,Midwest,Outdoor,Returning,36,1876.83
2025-10-07,Midwest,Beauty,New,32,802.95
2025-10-07,West,Apparel,Returning,32,1773.36
2025-10-07,West,Electronics,New,23,1553.31
2025-10-07,West,Home,Loyalty,45,2127.94
2025-10-07,West,Outdoor,New,12,973.18
2025-10-07,West,Beauty,New,24,1894.92
2025-10-08,Northeast,Apparel,Returning,11,586.82
2025-10-08,Northeast,Electronics,Returning,31,2171.17
2025-10-08,Northeast,Home,Returning,43,657.49
2025-10-08,Northeast,Outdoor,Loyalty,36,940.65
2025-10-08,Northeast,Beauty,Loyalty,26,2071.92
2025-10-08,Southeast,Apparel,New,13,358.96
2025-10-08,Southeast,Electronics,Returning,18,1690.85
2025-10-08,Southeast,Home,Loyalty,29,3120.3
2025-10-08,Southeast,Outdoor,Loyalty,13,1398.21
2025-10-08,Southeast,Beauty,Returning,11,393.05
2025-10-08,Midwest,Apparel,New,47,2101.83
2025-10-08,Midwest,Electronics,Loyalty,23,2178.57
2025-10-08,Midwest,Home,New,8,525.15
2025-10-08,Midwest,Outdoor,Loyalty,35,2447.11
2025-10-08,Midwest,Beauty,Returning,27,1469.66
2025-10-08,West,Apparel,Returning,39,4125.98
2025-10-08,West,Electronics,New,15,1015.09
2025-10-08,West,Home,Returning,16,1508.76
2025-10-08,West,Outdoor,New,13,847.34
2025-10-08,West,Beauty,New,39,3638.13
2025-10-09,Northeast,Apparel,Loyalty,41,3868.61
2025-10-09,Northeast,Electronics,New,34,2126.24
2025-10-09,Northeast,Home,New,22,948.85
2025-10-09,Northeast,Outdoor,New,21,2505.64
2025-10-09,Northeast,Beauty,Loyalty,19,307.27
2025-10-09,Southeast,Apparel,Loyalty,31,2857.71
2025-10-09,Southeast,Electronics,New,15,1377.79
2025-10-09,Southeast,Home,Returning,33,2898.01
2025-10-09,Southeast,Outdoor,Returning,17,1211.7
2025-10-09,Southeast,Beauty,Loyalty,45,4043.33
2025-10-09,Midwest,Apparel,Loyalty,35,1741.16
2025-10-09,Midwest,Electronics,Returning,21,1436.39
2025-10-09,Midwest,Home,New,27,1973.85
2025-10-09,Midwest,Outdoor,New,41,2237.04
2025-10-09,Midwest,Beauty,Loyalty,39,1803.47
2025-10-09,West,Apparel,New,17,624.6
2025-10-09,West,Electronics,Returning,43,3922.63
2025-10-09,West,Home,Loyalty,48,2941.42
2025-10-09,West,Outdoor,Loyalty,40,1862.25
2025-10-09,West,Beauty,New,19,1413.84
2025-10-10,Northeast,Apparel,Loyalty,30,1717.99
2025-10-10,Northeast,Electronics,Loyalty,34,954.74
2025-10-10,Northeast,Home,Returning,17,983.58
2025-10-10,Northeast,Outdoor,Loyalty,20,1070.97
2025-10-10,Northeast,Beauty,Returning,37,2890
2025-10-10,Southeast,Apparel,New,6,325.1
2025-10-10,Southeast,Electronics,New,31,1089.47
2025-10-10,Southeast,Home,New,39,3597.97
2025-10-10,Southeast,Outdoor,Returning,8,181.1
2025-10-10,Southeast,Beauty,Loyalty,34,1550.11
2025-10-10,Midwest,Apparel,New,11,645.85
2025-10-10,Midwest,Electronics,New,33,1959.19
2025-10-10,Midwest,Home,New,8,264.25
2025-10-10,Midwest,Outdoor,Returning,24,597.92
2025-10-10,Midwest,Beauty,New,42,2336.44
2025-10-10,West,Apparel,New,39,4268.97
2025-10-10,West,Electronics,Returning,36,4164.78
2025-10-10,West,Home,New,35,1893.28
2025-10-10,West,Outdoor,Returning,13,1333.17
2025-10-10,West,Beauty,Loyalty,34,2251.65
2025-10-11,Northeast,Apparel,Returning,34,1149.81
2025-10-11,Northeast,Electronics,Returning,19,974.32
2025-10-11,Northeast,Home,New,29,1728.49
2025-10-11,Northeast,Outdoor,Loyalty,29,1874.92
2025-10-11,Northeast,Beauty,Returning,31,996.78
2025-10-11,Southeast,Apparel,Loyalty,14,605.87
2025-10-11,Southeast,Electronics,Returning,33,3612.18
2025-10-11,Southeast,Home,New,41,4335.98
2025-10-11,Southeast,Outdoor,Returning,40,1303.68
2025-10-11,Southeast,Beauty,Returning,32,1410.93
2025-10-11,Midwest,Apparel,Loyalty,15,1748.95
2025-10-11,Midwest,Electronics,New,42,1712.45
2025-10-11,Midwest,Home,New,31,3626.9
2025-10-11,Midwest,Outdoor,Returning,30,1524.03
2025-10-11,Midwest,Beauty,Loyalty,41,2998.54
2025-10-11,West,Apparel,Loyalty,14,1035.53
2025-10-11,West,Electronics,Returning,21,1484.77
2025-10-11,West,Home,Loyalty,16,713.17
